FID,AREA,PERIMETER,FIRE_,FIRE_ID,LAT,LONG,DATE,JULIAN,GMT,BT4TEMP,BT5TEMP,SRC,SAT_SRC,CONF
12367,0,0,12368,759988,48.66259,-94.5506973,10/19/2015 0:00:00,292,1839,339,295,rsac,S-NPP,Nominal
12401,0,0,12402,115756,48.6614799,-95.4589005,4/15/2015 0:00:00,105,2028,339.7999878,292.1000061,rsac,S-NPP,Nominal
12405,0,0,12406,116379,48.6613693,-95.4498978,4/15/2015 0:00:00,105,2028,351.1000061,295,rsac,S-NPP,Nominal
12422,0,0,12423,582694,48.6607895,-94.5383987,8/14/2015 0:00:00,226,1917,334.8999939,285.2000122,rsac,S-NPP,Nominal
12437,0,0,12438,758206,48.6603012,-94.5585022,10/19/2015 0:00:00,292,2020,343.2999878,290.2000122,rsac,S-NPP,Nominal
12441,0,0,12442,758057,48.6602516,-94.5500031,10/19/2015 0:00:00,292,2020,343.7999878,289.7000122,rsac,S-NPP,Nominal
12444,0,0,12445,263163,48.6601906,-95.4916,6/23/2015 0:00:00,174,1853,326.3999939,294.6000061,rsac,S-NPP,Nominal
12448,0,0,12449,581988,48.66008,-94.5438995,8/14/2015 0:00:00,226,1917,367,291.1000061,rsac,S-NPP,Nominal
12456,0,0,12457,700384,48.6598091,-94.4975967,9/1/2015 0:00:00,244,2020,354,295.8999939,rsac,S-NPP,Nominal
12467,0,0,12468,701629,48.6595802,-96.9564972,9/1/2015 0:00:00,244,853,299.2000122,284.3999939,rsac,S-NPP,Nominal
12475,0,0,12476,585252,48.659359,-94.5493011,8/14/2015 0:00:00,226,1917,346.6000061,293.7999878,rsac,S-NPP,Nominal
12491,0,0,12492,758565,48.6588402,-94.5488968,10/19/2015 0:00:00,292,1839,343.1000061,293.5,rsac,S-NPP,Nominal
12523,0,0,12524,262178,48.6578903,-95.4840012,6/23/2015 0:00:00,174,1853,329.6000061,295.8999939,rsac,S-NPP,Nominal
12535,0,0,12536,570190,48.6574783,-96.8590012,8/12/2015 0:00:00,224,1955,333,297,rsac,S-NPP,Nominal
12545,0,0,12546,700652,48.6572914,-96.9638977,9/1/2015 0:00:00,244,853,303.7999878,283.6000061,rsac,S-NPP,Nominal
12556,0,0,12557,687176,48.6568794,-96.8874969,8/27/2015 0:00:00,239,1833,334.6000061,298.6000061,rsac,S-NPP,Nominal
12562,0,0,12563,755232,48.6567192,-94.5561981,10/17/2015 0:00:00,290,1916,339.6000061,283.6000061,rsac,S-NPP,Nominal
12565,0,0,12566,262375,48.6567001,-95.4899979,6/23/2015 0:00:00,174,1853,329.8999939,295.8999939,rsac,S-NPP,Nominal
12566,0,0,12567,586991,48.6567001,-94.5428009,8/14/2015 0:00:00,226,1917,337.7000122,289.3999939,rsac,S-NPP,Nominal
12579,0,0,12580,570643,48.6562195,-96.8585968,8/12/2015 0:00:00,224,1955,330.7999878,297.5,rsac,S-NPP,Nominal
12582,0,0,12583,700273,48.6561508,-96.9580002,9/1/2015 0:00:00,244,853,319.2999878,284.7999878,rsac,S-NPP,Nominal
12587,0,0,12588,584583,48.6559792,-94.5484009,8/14/2015 0:00:00,226,1917,342.7000122,290.2000122,rsac,S-NPP,Nominal
12648,0,0,12649,116055,48.6546898,-95.459198,4/15/2015 0:00:00,105,2028,367,296.5,rsac,S-NPP,Nominal
12653,0,0,12654,115515,48.6545906,-95.4502029,4/15/2015 0:00:00,105,2028,351.6000061,295,rsac,S-NPP,Nominal
12731,0,0,12732,699853,48.65271,-96.9595032,9/1/2015 0:00:00,244,853,313.5,284.2000122,rsac,S-NPP,Nominal
12949,0,0,12950,193747,48.6478996,-96.6333008,5/22/2015 0:00:00,142,1853,341.7000122,298.2999878,rsac,S-NPP,Nominal
13042,0,0,13043,156227,48.6455612,-94.4309998,5/1/2015 0:00:00,121,1847,330.7999878,298.3999939,rsac,S-NPP,Nominal
13095,0,0,13096,193395,48.6442795,-96.6315994,5/22/2015 0:00:00,142,1853,346.6000061,300.7999878,rsac,S-NPP,Nominal
13148,0,0,13149,192714,48.64291,-96.6381989,5/22/2015 0:00:00,142,1853,338.2000122,298.8999939,rsac,S-NPP,Nominal
13522,0,0,13523,577603,48.6342506,-96.9560013,8/13/2015 0:00:00,225,1936,337.1000061,301.3999939,rsac,S-NPP,Nominal
13554,0,0,13555,579550,48.6335487,-96.9624023,8/13/2015 0:00:00,225,1936,338.1000061,302.6000061,rsac,S-NPP,Nominal
13939,0,0,13940,193325,48.6232681,-95.7937012,5/22/2015 0:00:00,142,1853,328.2999878,299,rsac,S-NPP,Low
14175,0,0,14176,533554,48.6170692,-96.2414017,8/1/2015 0:00:00,213,2002,329.6000061,294.2999878,rsac,S-NPP,Nominal
14209,0,0,14210,59910,48.6163712,-95.876503,3/14/2015 0:00:00,73,1848,326.5,283.3999939,rsac,S-NPP,Nominal
14303,0,0,14304,192482,48.6132813,-95.8123016,5/22/2015 0:00:00,142,2034,328.8999939,292.3999939,rsac,S-NPP,Nominal
14397,0,0,14398,192351,48.610321,-95.9872971,5/22/2015 0:00:00,142,2034,345.2999878,293.7999878,rsac,S-NPP,Nominal
14886,0,0,14887,728156,48.6011009,-96.4013977,9/19/2015 0:00:00,262,1942,343.2999878,295.3999939,rsac,S-NPP,Nominal
14915,0,0,14916,762762,48.6006393,-96.6845016,10/21/2015 0:00:00,294,1942,344.2999878,290,rsac,S-NPP,Nominal
14931,0,0,14932,728115,48.6004105,-96.4088974,9/19/2015 0:00:00,262,1942,348.2999878,305.7999878,rsac,S-NPP,Nominal
15081,0,0,15082,134607,48.5976715,-97.0606003,4/22/2015 0:00:00,112,1956,342,292.8999939,rsac,S-NPP,Nominal
15139,0,0,15140,134698,48.5966911,-97.0604019,4/22/2015 0:00:00,112,1956,342,295.1000061,rsac,S-NPP,Nominal
15205,0,0,15206,701474,48.5955887,-96.3209,9/1/2015 0:00:00,244,2020,345.3999939,297.1000061,rsac,S-NPP,Nominal
15260,0,0,15261,700217,48.5946693,-96.3179016,9/1/2015 0:00:00,244,2020,367,296.3999939,rsac,S-NPP,Nominal
15265,0,0,15266,700164,48.5946083,-96.3248978,9/1/2015 0:00:00,244,2020,337.3999939,295.2999878,rsac,S-NPP,Nominal
15492,0,0,15493,669235,48.5905609,-96.7389984,8/26/2015 0:00:00,238,2033,343.2999878,290.7999878,rsac,S-NPP,Nominal
15545,0,0,15546,669733,48.5896301,-96.7404022,8/26/2015 0:00:00,238,2033,343.2999878,290.7999878,rsac,S-NPP,Nominal
15555,0,0,15556,700527,48.5895309,-96.3139038,9/1/2015 0:00:00,244,2020,367,300.7000122,rsac,S-NPP,Nominal
15563,0,0,15564,701642,48.5894508,-96.3208008,9/1/2015 0:00:00,244,2020,367,298.6000061,rsac,S-NPP,Nominal
15606,0,0,15607,701228,48.5885696,-96.3108978,9/1/2015 0:00:00,244,2020,367,294.6000061,rsac,S-NPP,Nominal
15610,0,0,15611,701363,48.5885201,-96.3179016,9/1/2015 0:00:00,244,2020,352.1000061,301.5,rsac,S-NPP,Nominal
15613,0,0,15614,699969,48.5884705,-96.3248978,9/1/2015 0:00:00,244,2020,345,296,rsac,S-NPP,Nominal
15858,0,0,15859,668359,48.5839386,-96.0799026,8/26/2015 0:00:00,238,2033,367,293.1000061,rsac,S-NPP,Nominal
15891,0,0,15892,700361,48.5834694,-96.3068008,9/1/2015 0:00:00,244,2020,327.7999878,294.3999939,rsac,S-NPP,Nominal
15900,0,0,15901,701187,48.5833893,-96.313797,9/1/2015 0:00:00,244,2020,354.3999939,308.3999939,rsac,S-NPP,Nominal
15905,0,0,15906,701505,48.5833092,-96.3208008,9/1/2015 0:00:00,244,2020,349.6000061,302.5,rsac,S-NPP,Nominal
15951,0,0,15952,699944,48.5824203,-96.3107986,9/1/2015 0:00:00,244,2020,367,297.1000061,rsac,S-NPP,Nominal
15953,0,0,15954,700322,48.5823784,-96.3178024,9/1/2015 0:00:00,244,2020,352.2000122,304.6000061,rsac,S-NPP,Nominal
15955,0,0,15956,699941,48.5823288,-96.3247986,9/1/2015 0:00:00,244,2020,356.1000061,297.5,rsac,S-NPP,Nominal
16050,0,0,16051,671758,48.5807495,-96.0792007,8/26/2015 0:00:00,238,2033,367,294,rsac,S-NPP,Nominal
16444,0,0,16445,763202,48.5732613,-96.850502,10/21/2015 0:00:00,294,1942,352.3999939,290.2999878,rsac,S-NPP,Nominal
16488,0,0,16489,763292,48.5725784,-96.8576965,10/21/2015 0:00:00,294,1942,338.6000061,289.1000061,rsac,S-NPP,Nominal
16675,0,0,16676,764536,48.5694618,-96.848999,10/21/2015 0:00:00,294,1942,344.2999878,313.1000061,rsac,S-NPP,Nominal
16719,0,0,16720,763373,48.5687408,-96.8562012,10/21/2015 0:00:00,294,1942,349,302.7000122,rsac,S-NPP,Nominal
16721,0,0,16722,763660,48.5687218,-96.8569031,10/21/2015 0:00:00,294,1942,352,301.8999939,rsac,S-NPP,Nominal
16758,0,0,16759,763547,48.5680389,-96.8641968,10/21/2015 0:00:00,294,1942,346,293.8999939,rsac,S-NPP,Nominal
16760,0,0,16761,763722,48.5680313,-96.8635025,10/21/2015 0:00:00,294,1942,350.2000122,296.2000122,rsac,S-NPP,Nominal
16893,0,0,16894,762819,48.5655899,-96.8480988,10/21/2015 0:00:00,294,1942,347.5,301.8999939,rsac,S-NPP,Nominal
16897,0,0,16898,762696,48.5655289,-96.8488007,10/21/2015 0:00:00,294,1942,350.2999878,300.5,rsac,S-NPP,Nominal
16998,0,0,16999,764339,48.5641708,-96.8632965,10/21/2015 0:00:00,294,1942,351.3999939,293.2999878,rsac,S-NPP,Nominal
16999,0,0,17000,764007,48.5641708,-96.8626022,10/21/2015 0:00:00,294,1942,355.2999878,293,rsac,S-NPP,Nominal
17124,0,0,17125,764338,48.5617294,-96.8472977,10/21/2015 0:00:00,294,1942,331.2999878,290,rsac,S-NPP,Nominal
18275,0,0,18276,721255,48.5412483,-96.4111023,9/13/2015 0:00:00,256,1814,335.3999939,296.1000061,rsac,S-NPP,Nominal
18300,0,0,18301,202075,48.5408783,-95.9945984,5/26/2015 0:00:00,146,1918,339.7999878,301.2000122,rsac,S-NPP,Nominal
18874,0,0,18875,764090,48.5326996,-96.2641983,10/21/2015 0:00:00,294,1942,328.6000061,285.2999878,rsac,S-NPP,Nominal
19168,0,0,19169,741592,48.5291786,-94.5330963,10/11/2015 0:00:00,284,1929,346.6000061,300.2999878,rsac,S-NPP,Nominal
19805,0,0,19806,721002,48.5206299,-96.3796997,9/13/2015 0:00:00,256,1955,336.2000122,297.2000122,rsac,S-NPP,Nominal
19840,0,0,19841,720431,48.5202713,-96.3805008,9/13/2015 0:00:00,256,1955,339.2999878,298.1000061,rsac,S-NPP,Nominal
19855,0,0,19856,720059,48.5201492,-96.3867035,9/13/2015 0:00:00,256,1955,367,303.1000061,rsac,S-NPP,Nominal
19879,0,0,19880,721355,48.5198288,-96.3873978,9/13/2015 0:00:00,256,1955,356.2999878,302.7999878,rsac,S-NPP,Nominal
19941,0,0,19942,705042,48.5191307,-96.9030991,9/3/2015 0:00:00,246,1942,338,303.8999939,rsac,S-NPP,Nominal
19973,0,0,19974,704389,48.5189095,-96.9018021,9/3/2015 0:00:00,246,1942,341.5,304.3999939,rsac,S-NPP,Nominal
20098,0,0,20099,702510,48.5177689,-95.844902,9/2/2015 0:00:00,245,2001,343.2999878,298.6000061,rsac,S-NPP,Nominal
20138,0,0,20139,720443,48.5173492,-96.3886032,9/13/2015 0:00:00,256,1814,343.6000061,295.7000122,rsac,S-NPP,Nominal
20300,0,0,20301,721341,48.5158081,-96.3936996,9/13/2015 0:00:00,256,1814,349.7000122,305,rsac,S-NPP,Nominal
20356,0,0,20357,711702,48.5153999,-95.8019028,9/9/2015 0:00:00,252,1930,333.3999939,293.1000061,rsac,S-NPP,Nominal
22191,0,0,22192,563930,48.49823,-97.0229034,8/10/2015 0:00:00,222,1852,331.7000122,300.1000061,rsac,S-NPP,Nominal
22586,0,0,22587,563224,48.4931107,-97.0279007,8/10/2015 0:00:00,222,1852,336.2000122,304.2999878,rsac,S-NPP,Nominal
24374,0,0,24375,629850,48.4741211,-96.933403,8/21/2015 0:00:00,233,2027,330.2999878,288.3999939,rsac,S-NPP,Nominal
24378,0,0,24379,628721,48.4740906,-96.9488983,8/21/2015 0:00:00,233,2027,330.8999939,289,rsac,S-NPP,Nominal
25051,0,0,25052,713826,48.46772,-95.9111023,9/11/2015 0:00:00,254,2033,332.8999939,286.5,rsac,S-NPP,Nominal
25460,0,0,25461,715629,48.4637299,-95.9088974,9/11/2015 0:00:00,254,2033,340.1000061,289.2999878,rsac,S-NPP,Nominal
25589,0,0,25590,196757,48.4623184,-96.2696991,5/23/2015 0:00:00,143,2015,348.2999878,299.1000061,rsac,S-NPP,Nominal
25703,0,0,25704,194470,48.4613304,-96.2674026,5/23/2015 0:00:00,143,2015,349.2000122,300.1000061,rsac,S-NPP,Nominal
25873,0,0,25874,289288,48.4598618,-96.3550034,6/26/2015 0:00:00,177,1937,339.2999878,301.8999939,rsac,S-NPP,Nominal
26250,0,0,26251,289884,48.4568405,-96.3476028,6/26/2015 0:00:00,177,1937,342.6000061,299.5,rsac,S-NPP,Nominal
27813,0,0,27814,758677,48.4424706,-95.3216019,10/19/2015 0:00:00,292,2020,339,291.1000061,rsac,S-NPP,Nominal
28150,0,0,28151,572802,48.4392204,-96.9026031,8/12/2015 0:00:00,224,1815,335.7000122,281.5,rsac,S-NPP,Nominal
28282,0,0,28283,758771,48.4380913,-95.3378983,10/19/2015 0:00:00,292,1839,346.7000122,294,rsac,S-NPP,Nominal
28335,0,0,28336,573161,48.4375801,-96.9078979,8/12/2015 0:00:00,224,1815,367,284.5,rsac,S-NPP,Nominal
28504,0,0,28505,758577,48.4360504,-95.3292999,10/19/2015 0:00:00,292,2020,325.1000061,291.6000061,rsac,S-NPP,Nominal
28516,0,0,28517,569894,48.4359398,-96.9131012,8/12/2015 0:00:00,224,1815,346,280.2999878,rsac,S-NPP,Nominal
28616,0,0,28617,571427,48.4351082,-96.9032974,8/12/2015 0:00:00,224,1815,367,281.1000061,rsac,S-NPP,Nominal
28700,0,0,28701,572519,48.4342918,-96.9184036,8/12/2015 0:00:00,224,1815,328,279.5,rsac,S-NPP,Nominal
28781,0,0,28782,573275,48.4334908,-96.9085999,8/12/2015 0:00:00,224,1815,345,278.6000061,rsac,S-NPP,Nominal
28787,0,0,28788,191226,48.4334183,-96.2770004,5/21/2015 0:00:00,141,1912,338.3999939,297.6000061,rsac,S-NPP,Nominal
28893,0,0,28894,570786,48.4323997,-96.9042969,8/12/2015 0:00:00,224,1815,350.2999878,279.3999939,rsac,S-NPP,Nominal
28960,0,0,28961,571623,48.4318695,-96.9139023,8/12/2015 0:00:00,224,1815,334.6000061,272.8999939,rsac,S-NPP,Nominal
29019,0,0,29020,753006,48.4313011,-96.6472015,10/16/2015 0:00:00,289,808,331.2000122,267.6000061,rsac,S-NPP,Nominal
29195,0,0,29196,568517,48.4295616,-96.8805008,8/11/2015 0:00:00,223,2014,329.2000122,297.1000061,rsac,S-NPP,Nominal
29211,0,0,29212,567307,48.4294014,-96.8860016,8/11/2015 0:00:00,223,2014,367,299.7999878,rsac,S-NPP,Nominal
29439,0,0,29440,761337,48.4271011,-96.7801971,10/20/2015 0:00:00,293,1820,329.3999939,285.1000061,rsac,S-NPP,Nominal
29961,0,0,29962,760028,48.4219894,-96.0593033,10/19/2015 0:00:00,292,1839,343.1000061,294.3999939,rsac,S-NPP,Nominal
30090,0,0,30091,759155,48.4206886,-96.0647964,10/19/2015 0:00:00,292,1839,337.8999939,294.5,rsac,S-NPP,Nominal
31049,0,0,31050,563688,48.4103012,-96.9970016,8/10/2015 0:00:00,222,2033,367,287.2000122,rsac,S-NPP,Nominal
31062,0,0,31063,562985,48.4101791,-96.9878998,8/10/2015 0:00:00,222,2033,367,293,rsac,S-NPP,Nominal
31135,0,0,31136,563015,48.4095802,-96.9934998,8/10/2015 0:00:00,222,2033,352.2000122,294.7000122,rsac,S-NPP,Nominal
31146,0,0,31147,563431,48.4095001,-96.9843979,8/10/2015 0:00:00,222,2033,353,294.5,rsac,S-NPP,Nominal
31565,0,0,31566,153276,48.4044685,-96.1623993,4/29/2015 0:00:00,119,1925,349.8999939,316.8999939,rsac,S-NPP,Nominal
31668,0,0,31669,563031,48.4033585,-96.9881973,8/10/2015 0:00:00,222,2033,367,299.2000122,rsac,S-NPP,Nominal
31722,0,0,31723,564268,48.402771,-96.9937973,8/10/2015 0:00:00,222,2033,351.8999939,298.2000122,rsac,S-NPP,Nominal
31732,0,0,31733,564347,48.4026909,-96.9847031,8/10/2015 0:00:00,222,2033,353.1000061,289.7999878,rsac,S-NPP,Nominal
31856,0,0,31857,153475,48.4011116,-96.1613998,4/29/2015 0:00:00,119,1925,348.2000122,305.8999939,rsac,S-NPP,Nominal
32190,0,0,32191,139128,48.3973198,-95.6738968,4/25/2015 0:00:00,115,1900,335.3999939,292.3999939,rsac,S-NPP,Nominal
32244,0,0,32245,701522,48.3966408,-95.794899,9/1/2015 0:00:00,244,2020,339.1000061,295.7999878,rsac,S-NPP,Nominal
32456,0,0,32457,140399,48.3939285,-95.6725006,4/25/2015 0:00:00,115,1900,343.7000122,299.2000122,rsac,S-NPP,Nominal
32827,0,0,32828,630579,48.3884583,-96.9425964,8/21/2015 0:00:00,233,1846,328.3999939,294.1000061,rsac,S-NPP,Nominal
32930,0,0,32931,191387,48.3871689,-95.8822021,5/21/2015 0:00:00,141,1912,331,295.8999939,rsac,S-NPP,Nominal
32981,0,0,32982,191227,48.3863602,-95.8873978,5/21/2015 0:00:00,141,1912,346.5,299.1000061,rsac,S-NPP,Nominal
33029,0,0,33030,190965,48.38554,-95.8925018,5/21/2015 0:00:00,141,1912,330.2999878,296.7999878,rsac,S-NPP,Nominal
33090,0,0,33091,631946,48.3845711,-96.9405975,8/21/2015 0:00:00,233,1846,333.5,293.7999878,rsac,S-NPP,Nominal
33182,0,0,33183,190528,48.383091,-95.8862,5/21/2015 0:00:00,141,1912,354.7000122,300.3999939,rsac,S-NPP,Nominal
34516,0,0,34517,752696,48.3628387,-95.9113007,10/16/2015 0:00:00,289,1935,326.7000122,277.8999939,rsac,S-NPP,Nominal
35037,0,0,35038,153231,48.3541603,-96.0662994,4/29/2015 0:00:00,119,1925,348.1000061,308.7999878,rsac,S-NPP,Nominal
35064,0,0,35065,729111,48.3537407,-95.7238998,9/20/2015 0:00:00,263,1923,342.2999878,299.1000061,rsac,S-NPP,Nominal
35223,0,0,35224,145808,48.3509407,-95.6288986,4/26/2015 0:00:00,116,2022,340.3999939,298,rsac,S-NPP,Nominal
35337,0,0,35338,143064,48.348671,-95.6261978,4/26/2015 0:00:00,116,2022,332.2000122,301.7000122,rsac,S-NPP,Nominal
35472,0,0,35473,143615,48.3461685,-96.8198013,4/26/2015 0:00:00,116,2022,333.2999878,303.6000061,rsac,S-NPP,Low
35904,0,0,35905,755637,48.3400116,-96.1908035,10/17/2015 0:00:00,290,1916,329.3999939,286.7999878,rsac,S-NPP,Nominal
36255,0,0,36256,202887,48.3340187,-95.8731003,5/26/2015 0:00:00,146,1918,349.5,299.2000122,rsac,S-NPP,Nominal
37756,0,0,37757,766805,48.3107681,-95.9623032,10/22/2015 0:00:00,295,1923,337.1000061,288.2000122,rsac,S-NPP,Nominal
37985,0,0,37986,767209,48.3081093,-95.9558029,10/22/2015 0:00:00,295,1923,340.2999878,290.2999878,rsac,S-NPP,Nominal
38035,0,0,38036,765674,48.3073997,-95.9613037,10/22/2015 0:00:00,295,1923,353.2999878,294,rsac,S-NPP,Nominal
38412,0,0,38413,765666,48.3030396,-96.5360031,10/22/2015 0:00:00,295,1923,330.8999939,294.5,rsac,S-NPP,Nominal
38474,0,0,38475,740487,48.3024292,-96.5412979,10/10/2015 0:00:00,283,1948,343.3999939,287.8999939,rsac,S-NPP,Nominal
38776,0,0,38777,740152,48.2982407,-96.5404968,10/10/2015 0:00:00,283,1948,351.2999878,292,rsac,S-NPP,Nominal
38905,0,0,38906,740371,48.2964096,-95.6595001,10/10/2015 0:00:00,283,1948,340.2000122,273.7000122,rsac,S-NPP,Nominal
39048,0,0,39049,758042,48.293869,-95.6405029,10/19/2015 0:00:00,292,2019,367,292.8999939,rsac,S-NPP,Nominal
39051,0,0,39052,759973,48.2938385,-95.6480026,10/19/2015 0:00:00,292,2019,350.6000061,292.8999939,rsac,S-NPP,Nominal
39149,0,0,39150,740573,48.2920418,-95.6588974,10/10/2015 0:00:00,283,1948,333.3999939,273.7000122,rsac,S-NPP,Nominal
39164,0,0,39165,759269,48.2918282,-95.6378021,10/19/2015 0:00:00,292,2019,356.5,292.6000061,rsac,S-NPP,Nominal
39168,0,0,39169,760038,48.2917709,-95.6452026,10/19/2015 0:00:00,292,2019,354.7999878,296,rsac,S-NPP,Nominal
39272,0,0,39273,47021,48.2899017,-93.9673004,3/5/2015 0:00:00,64,830,329.7000122,244.8999939,rsac,S-NPP,Nominal
39416,0,0,39417,757610,48.2875519,-95.6405029,10/19/2015 0:00:00,292,2019,344.8999939,293.2000122,rsac,S-NPP,Nominal
39449,0,0,39450,759213,48.2872505,-95.6336975,10/19/2015 0:00:00,292,1839,329.7000122,293.2999878,rsac,S-NPP,Nominal
39473,0,0,39474,768677,48.2869606,-92.8567963,10/24/2015 0:00:00,297,1845,328.3999939,285,rsac,S-NPP,Nominal
39598,0,0,39599,759706,48.2857895,-95.6211014,10/19/2015 0:00:00,292,1839,339.6000061,294.2999878,rsac,S-NPP,Nominal
39636,0,0,39637,786206,48.2853394,-95.3197021,11/10/2015 0:00:00,314,1826,355.3999939,290.2000122,rsac,S-NPP,Nominal
39700,0,0,39701,758246,48.2845497,-95.6264038,10/19/2015 0:00:00,292,1839,332.1000061,293.5,rsac,S-NPP,Nominal
39726,0,0,39727,757652,48.2842407,-95.8001022,10/19/2015 0:00:00,292,2019,328.5,294.7999878,rsac,S-NPP,Nominal
39767,0,0,39768,768194,48.2835617,-92.8553009,10/24/2015 0:00:00,297,1845,327.5,284.1000061,rsac,S-NPP,Nominal
39769,0,0,39770,786074,48.2835503,-95.3265991,11/10/2015 0:00:00,314,1826,341,286.3999939,rsac,S-NPP,Nominal
39891,0,0,39892,136363,48.2806511,-95.7941971,4/23/2015 0:00:00,113,1757,330.3999939,287.7000122,rsac,S-NPP,Nominal
39894,0,0,39895,757995,48.2806206,-95.6242981,10/19/2015 0:00:00,292,1839,340.6000061,293.2999878,rsac,S-NPP,Nominal
39918,0,0,39919,152538,48.2803001,-95.7537003,4/29/2015 0:00:00,119,1925,338.1000061,305.7000122,rsac,S-NPP,Nominal
39951,0,0,39952,152272,48.2795906,-95.759201,4/29/2015 0:00:00,119,1925,367,304.7999878,rsac,S-NPP,Nominal
39968,0,0,39969,135761,48.2792511,-95.7956009,4/23/2015 0:00:00,113,1757,336.2000122,287.8999939,rsac,S-NPP,Nominal
40059,0,0,40060,446910,48.2776909,-95.7573013,7/7/2015 0:00:00,188,1930,332.2999878,298.7999878,rsac,S-NPP,Nominal
40090,0,0,40091,152161,48.2769203,-95.7527008,4/29/2015 0:00:00,119,1925,337.6000061,310.3999939,rsac,S-NPP,Nominal
40118,0,0,40119,152578,48.2761993,-95.7582016,4/29/2015 0:00:00,119,1925,367,332,rsac,S-NPP,Nominal
40196,0,0,40197,136035,48.2747993,-95.7895966,4/23/2015 0:00:00,113,1757,337.7999878,290.5,rsac,S-NPP,Nominal
40259,0,0,40260,136503,48.2733917,-95.7910004,4/23/2015 0:00:00,113,1757,334,291.5,rsac,S-NPP,Nominal
40335,0,0,40336,136068,48.2722015,-95.7970963,4/23/2015 0:00:00,113,1757,340.5,290.7000122,rsac,S-NPP,Nominal
40423,0,0,40424,136293,48.2707481,-95.7984009,4/23/2015 0:00:00,113,1757,340.3999939,290.8999939,rsac,S-NPP,Nominal
40462,0,0,40463,194661,48.2697411,-96.0837021,5/23/2015 0:00:00,143,2015,333,298.1000061,rsac,S-NPP,Nominal
40474,0,0,40475,196775,48.269619,-96.0896988,5/23/2015 0:00:00,143,2015,331.2000122,294.7000122,rsac,S-NPP,Nominal
40478,0,0,40479,197306,48.2695084,-96.0845032,5/23/2015 0:00:00,143,2015,332.7999878,296.7000122,rsac,S-NPP,Nominal
40520,0,0,40521,704137,48.2686691,-96.5438995,9/3/2015 0:00:00,246,1942,332.6000061,301.2000122,rsac,S-NPP,Nominal
41398,0,0,41399,151807,48.2512207,-95.5140991,4/29/2015 0:00:00,119,1745,332.7999878,294.7000122,rsac,S-NPP,Nominal
41418,0,0,41419,153398,48.2509308,-95.5084991,4/29/2015 0:00:00,119,1745,335.3999939,292.2999878,rsac,S-NPP,Nominal
41469,0,0,41470,201516,48.2501297,-95.5070038,5/26/2015 0:00:00,146,1918,334.2000122,294.7999878,rsac,S-NPP,Nominal
41525,0,0,41526,202461,48.2493896,-95.5121994,5/26/2015 0:00:00,146,1918,354.7000122,300,rsac,S-NPP,Nominal
41535,0,0,41536,766951,48.2492714,-96.7017975,10/22/2015 0:00:00,295,1923,332.2000122,294.2999878,rsac,S-NPP,Nominal
41566,0,0,41567,741295,48.2487411,-95.6880035,10/11/2015 0:00:00,284,1929,338.2999878,298.2000122,rsac,S-NPP,Nominal
41571,0,0,41572,201964,48.248661,-95.5174026,5/26/2015 0:00:00,146,1918,354.5,300.1000061,rsac,S-NPP,Nominal
41678,0,0,41679,201934,48.2468185,-95.5059967,5/26/2015 0:00:00,146,1918,330.7000122,293.2000122,rsac,S-NPP,Nominal
41848,0,0,41849,741880,48.2438889,-95.6849976,10/11/2015 0:00:00,284,1929,333.7999878,302.2999878,rsac,S-NPP,Nominal
41877,0,0,41878,740828,48.2431793,-95.6911011,10/11/2015 0:00:00,284,1929,344.5,308,rsac,S-NPP,Nominal
41901,0,0,41902,201463,48.2427788,-95.5101013,5/26/2015 0:00:00,146,1918,332.6000061,297.7999878,rsac,S-NPP,Nominal
41966,0,0,41967,741973,48.2416191,-95.6860962,10/11/2015 0:00:00,284,1929,331.1000061,301.1000061,rsac,S-NPP,Nominal
42012,0,0,42013,741226,48.2409401,-95.6921997,10/11/2015 0:00:00,284,1929,346.5,303.1000061,rsac,S-NPP,Nominal
42092,0,0,42093,741079,48.2396202,-95.6902008,10/11/2015 0:00:00,284,1929,346.5,302,rsac,S-NPP,Nominal
42102,0,0,42103,201722,48.2394791,-95.5091019,5/26/2015 0:00:00,146,1918,341.5,294.6000061,rsac,S-NPP,Nominal
42164,0,0,42165,757937,48.2384109,-96.7077026,10/19/2015 0:00:00,292,1839,338.8999939,294.7999878,rsac,S-NPP,Nominal
42272,0,0,42273,758357,48.236969,-96.7136002,10/19/2015 0:00:00,292,1839,340,294.7999878,rsac,S-NPP,Nominal
42310,0,0,42311,758282,48.2362099,-96.7108994,10/19/2015 0:00:00,292,1839,367,295.3999939,rsac,S-NPP,Nominal
42313,0,0,42314,202807,48.2361717,-95.5081024,5/26/2015 0:00:00,146,1918,337.5,296.5,rsac,S-NPP,Nominal
42400,0,0,42401,138812,48.234951,-96.3936005,4/25/2015 0:00:00,115,1900,329.6000061,297.7999878,rsac,S-NPP,Nominal
42476,0,0,42477,740385,48.2333488,-96.7129974,10/10/2015 0:00:00,283,1948,339.6000061,291.8999939,rsac,S-NPP,Nominal
42502,0,0,42503,201586,48.2328682,-95.5070038,5/26/2015 0:00:00,146,1918,346.7000122,297.8999939,rsac,S-NPP,Nominal
42706,0,0,42707,203385,48.2295609,-95.5059967,5/26/2015 0:00:00,146,1918,336.3999939,297.6000061,rsac,S-NPP,Nominal
42835,0,0,42836,759946,48.227581,-96.9120026,10/19/2015 0:00:00,292,2019,337.7999878,292.5,rsac,S-NPP,Nominal
