FY ,Region,Forest Code,Forest Name,District Code ,District Name,STATE ,COUNTY ,LATITUDE ,LONGITUDE ,Treatment Type,Planned Date,Planned Acres,Accomplished Date,Accomplished Acres,Completed Date,WUI 
2011,08,11,NF N. Carolina,03,Croatan,North Carolina,Jones,34.49,-77.07,Broadcast Burn,2010-10-01,1752,2011-04-07,1752,2011-04-07,N
2011,08,11,NF N. Carolina,03,Croatan,North Carolina,Jones,34.49,-76.1,Broadcast Burn,2010-10-01,600,2011-04-15,600,2011-04-15,N
2011,08,11,NF N. Carolina,03,Croatan,North Carolina,Jones,34.53,-77.11,Broadcast Burn,2010-10-01,332,2011-04-15,332,2011-04-15,Y
2011,08,11,NF N. Carolina,05,Grandfather,North Carolina,Burke,35.8163,-89.9467,Broadcast Burn,2011-04-07,1250,2011-04-07,1250,2011-04-09,Y
2011,08,11,NF N. Carolina,05,Grandfather,North Carolina,McDowell,35.72,-81.97,Broadcast Burn,2010-10-01,1950,2011-03-17,1950,2011-03-19,Y
2011,08,11,NF N. Carolina,05,Grandfather,North Carolina,McDowell,35.47,-82,Broadcast Burn,2010-10-01,150,2011-03-09,150,2011-03-10,Y
2011,08,11,NF N. Carolina,07,Pisgah,North Carolina,Transylvania,35.223,-82.45,Broadcast Burn,2010-10-30,1200,2011-03-22,1200,2011-03-24,Y
2011,08,11,NF N. Carolina,08,Appalachian,North Carolina,Haywood,35.4656,-82.574,Broadcast Burn,2010-10-20,650,2011-03-21,150,2011-03-21,Y
2011,08,11,NF N. Carolina,09,Tusquitee,North Carolina,Cherokee,35.085,-83.6241,Broadcast Burn,2011-04-19,102,2011-04-19,102,2011-04-19,N
2011,08,11,NF N. Carolina,09,Tusquitee,North Carolina,Cherokee,35.221,-84.255,Broadcast Burn,2011-03-22,1900,2011-03-22,1900,2011-03-22,Y
2011,08,11,NF N. Carolina,09,Tusquitee,North Carolina,Cherokee,35.203,-84.278,Broadcast Burn,2011-03-20,1300,2011-03-20,1300,2011-03-20,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.3067,-79.8369,Broadcast Burn,2011-03-02,140,2011-03-02,140,2011-03-02,N
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.3374,-79.9306,Broadcast Burn,2011-07-01,500,2011-08-24,500,2011-08-24,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.18,-79.57,Broadcast Burn,2011-07-01,350,2011-08-18,350,2011-08-18,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.611,-79.9947,Broadcast Burn,2011-04-08,34,2011-04-08,34,2011-04-08,N
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.24,-80.05,Broadcast Burn,2010-12-22,1000,2011-04-07,1000,2011-04-07,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.334,-79.8276,Broadcast Burn,2011-03-21,230,2011-03-21,230,2011-03-21,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.49,-79.81,Broadcast Burn,2011-04-11,95,2011-04-13,95,2011-04-13,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.3899,-79.9393,Broadcast Burn,2011-06-01,200,2011-07-19,200,2011-07-19,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.3013,-80.005,Broadcast Burn,2010-01-15,114,2011-03-25,114,2011-03-25,Y
2011,08,11,NF N. Carolina,10,Uwharrie,North Carolina,Montgomery,35.2153,-79.5938,Broadcast Burn,2010-01-15,285,2011-04-08,285,2011-04-08,Y
2011,08,11,NF N. Carolina,11,Nantahala,North Carolina,Macon,35.0347,-83.5097,Broadcast Burn,2010-11-14,258,2010-11-14,258,2010-11-14,N
2011,08,11,NF N. Carolina,11,Nantahala,North Carolina,Macon,35.1948,-83.5344,Broadcast Burn,2010-10-01,10,2011-03-21,10,2011-03-21,Y
2011,08,11,NF N. Carolina,11,Nantahala,North Carolina,Macon,35.1371,-83.5412,Broadcast Burn,2011-03-02,22,2011-03-03,50,2011-03-03,Y
2011,08,11,NF N. Carolina,11,Nantahala,North Carolina,Macon,35.1143,-83.204,Broadcast Burn,2011-03-01,36,2011-03-21,36,2011-03-21,Y
2011,08,11,NF N. Carolina,11,Nantahala,North Carolina,Macon,35.3573,-83.352,Broadcast Burn,2011-02-15,190,2011-02-17,190,2011-02-17,Y
2011,08,11,NF N. Carolina,11,Nantahala,North Carolina,Macon,35.0364,-83.4856,Broadcast Burn,2010-11-14,870,2010-11-14,870,2010-11-14,Y
2011,08,12,Francis Marion,01,Enoree,South Carolina,Chester,34.65,-81.41,Broadcast Burn,2010-10-01,543,2011-03-19,543,2011-03-19,N
2011,08,12,Francis Marion,01,Enoree,South Carolina,Chester,34.65,-81.41,Broadcast Burn,2010-10-01,625,2010-10-01,503,2011-03-19,N
2011,08,12,Francis Marion,01,Enoree,South Carolina,Fairfield,34.4333,-81.35,Broadcast Burn,2010-10-01,220,2011-03-19,220,2011-03-19,Y
2011,08,12,Francis Marion,01,Enoree,South Carolina,Fairfield,34.55,-81.41,Broadcast Burn,2011-03-12,1000,2011-03-12,1000,2011-03-12,Y
2011,08,12,Francis Marion,01,Enoree,South Carolina,Fairfield,34.55,-81.44,Broadcast Burn,2010-10-01,1068,2011-03-19,1068,2011-03-19,Y
2011,08,12,Francis Marion,01,Enoree,South Carolina,Union,34.6,-81.6,Broadcast Burn,2010-10-01,230,2011-09-30,230,2011-09-30,N
2011,08,12,Francis Marion,01,Enoree,South Carolina,Union,34.6,-81.63,Broadcast Burn,2010-10-01,1293,2011-04-13,1293,2011-04-13,N
2011,08,12,Francis Marion,02,Andrew Pickens,South Carolina,Oconee,34.81,-83.2,Broadcast Burn,2010-10-01,100,2011-04-14,100,2011-04-14,Y
2011,08,12,Francis Marion,02,Andrew Pickens,South Carolina,Oconee,34.86,-82.23,Broadcast Burn,2010-10-01,1050,2011-03-13,1050,2011-03-13,Y
2011,08,12,Francis Marion,02,Andrew Pickens,South Carolina,Oconee,34.91,-83.17,Broadcast Burn,2010-10-01,2,2011-03-22,2,2011-03-22,Y
2011,08,12,Francis Marion,02,Andrew Pickens,South Carolina,Oconee,34.79,-83.14,Broadcast Burn,2010-10-01,10,2011-03-18,10,2011-03-18,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Abbeville,34.07,-82.19,Broadcast Burn,2011-02-02,620,2011-04-19,617,2011-04-19,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Abbeville,34.06,-82.2,Broadcast Burn,2011-03-01,194,2011-03-18,194,2011-03-18,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Abbeville,34.04,-82.21,Broadcast Burn,2011-02-02,1094,2011-04-13,1063,2011-04-13,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Abbeville,34.05,-82.41,Broadcast Burn,2011-03-01,400,2011-03-14,186,2011-03-14,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Abbeville,34.08,-82.36,Broadcast Burn,2011-03-01,915,2011-03-13,915,2011-03-21,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Abbeville,34.06,-82.17,Broadcast Burn,2011-02-02,337,2011-04-19,337,2011-04-19,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Edgefield,34.08,-82.36,Broadcast Burn,2011-03-01,458,2011-03-13,458,2011-03-13,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Edgefield,33.75,-82.15,Broadcast Burn,2011-03-01,957,2011-03-09,957,,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Edgefield,33.38,-82.06,Broadcast Burn,2011-02-02,1265,2011-03-12,1265,2011-03-12,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,Edgefield,33.6,-82.1,Broadcast Burn,2011-02-02,780,2011-04-14,780,2011-04-14,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,McCormick,33.95,-82.48,Broadcast Burn,2011-03-01,850,2011-03-04,1316,2011-03-04,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,McCormick,33.68,-82.16,Broadcast Burn,2011-03-22,762,2011-03-22,760,2011-03-22,Y
2011,08,12,Francis Marion,03,Long Cane,South Carolina,McCormick,33.8,-82.15,Broadcast Burn,2011-03-01,604,2011-03-08,604,2011-03-08,Y
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.2167,-79.8833,Broadcast Burn,2011-04-13,1792,2011-04-13,1792,2011-04-13,Y
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.2,-79.65,Broadcast Burn,2011-03-04,1579,2011-03-04,1579,2011-03-04,N
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.1333,-79.6833,Broadcast Burn,2011-03-18,838,2011-03-18,838,2011-03-18,Y
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.15,-79.6833,Broadcast Burn,2011-03-16,1874,2011-03-16,1874,2011-03-16,Y
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.2,-79.5333,Broadcast Burn,2011-02-24,1021,2011-02-24,1021,2011-02-24,N
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.1333,-79.6667,Broadcast Burn,2011-02-19,252,2011-02-19,252,2011-02-19,Y
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.2,-79.4833,Broadcast Burn,2011-01-01,1255,2011-05-26,1255,2011-05-26,N
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.3,-79.8667,Broadcast Burn,2011-05-13,652,2011-05-13,652,2011-05-13,Y
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.2333,-79.5167,Broadcast Burn,2011-02-09,758,2011-02-09,758,2011-02-09,N
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.2,-79.75,Broadcast Burn,2010-11-18,1169,2010-11-18,1169,2010-11-18,N
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.1833,-79.85,Broadcast Burn,2011-04-19,1019,2011-04-19,1019,2011-04-19,N
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.15,-79.8667,Broadcast Burn,2011-02-17,1144,2011-02-17,1144,2011-02-17,Y
2011,08,12,Francis Marion,05,Francis Marion,South Carolina,Berkeley,33.1333,-79.6333,Broadcast Burn,2011-08-17,1948,2011-08-17,1948,2011-08-17,Y
